latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.85744,130.27071,321.87,1,1,2022-05-23,0504,A,45,6.1NRT,306.1,8.91,D
-13.85876,130.26152,339.47,1,1,2022-05-23,0504,A,88,6.1NRT,305.31,31.97,D
-13.49326,132.66568,322.4,1.15,1.07,2022-05-23,0504,A,41,6.1NRT,303.55,10.25,D
-13.3492,133.52847,323.87,1.29,1.13,2022-05-23,0504,A,66,6.1NRT,304.56,14.67,D
-13.48209,132.67459,320.03,1.15,1.07,2022-05-23,0504,A,22,6.1NRT,303.71,7.65,D
-13.48533,132.65352,331.7,1.15,1.07,2022-05-23,0504,A,80,6.1NRT,304.8,23.15,D
-13.48691,132.6432,324.16,1.15,1.07,2022-05-23,0504,A,60,6.1NRT,304.45,11.89,D
-13.63675,131.65388,327.92,1.05,1.02,2022-05-23,0504,A,76,6.1NRT,305.37,16.8,D
-13.63047,131.63324,338.42,1.05,1.02,2022-05-23,0504,A,87,6.1NRT,305.93,32.59,D
-13.61988,131.64137,345.98,1.05,1.02,2022-05-23,0504,A,92,6.1NRT,304.99,47.07,D
-13.62132,131.63181,394.21,1.05,1.02,2022-05-23,0504,A,100,6.1NRT,312.23,224.47,D
-13.62275,131.62222,336.13,1.04,1.02,2022-05-23,0504,A,85,6.1NRT,303.2,29.5,D
-13.84521,130.09981,318.61,1,1,2022-05-23,0504,A,60,6.1NRT,302.75,8.43,D
-13.42186,132.8723,323.54,1.18,1.08,2022-05-23,0504,A,43,6.1NRT,303.55,11.75,D
-13.35666,133.22263,320.46,1.23,1.1,2022-05-23,0504,A,60,6.1NRT,305.97,10.12,D
-13.58997,131.71552,325.73,1.05,1.02,2022-05-23,0504,A,72,6.1NRT,305.04,15.43,D
-13.59143,131.70586,317.65,1.05,1.02,2022-05-23,0504,A,37,6.1NRT,303.36,6.9,D
-13.73997,130.70335,325.48,1,1,2022-05-23,0504,A,70,6.1NRT,305.8,11.42,D
-13.74131,130.69415,327.07,1,1,2022-05-23,0504,A,76,6.1NRT,304.22,13.37,D
-14.18372,127.47116,326.56,1.24,1.1,2022-05-23,0504,A,70,6.1NRT,308.75,15.14,D
-13.35432,133.22691,320.55,1.24,1.1,2022-05-23,0504,A,57,6.1NRT,305,9.75,D
-13.40646,132.88492,317.52,1.18,1.08,2022-05-23,0504,A,35,6.1NRT,302.25,5.95,D
-13.40973,132.86345,318.95,1.18,1.08,2022-05-23,0504,A,55,6.1NRT,303.49,6.96,D
-13.5815,131.71748,333.37,1.05,1.02,2022-05-23,0504,A,83,6.1NRT,304.51,24.57,D
-13.58294,131.70779,332.81,1.05,1.02,2022-05-23,0504,A,82,6.1NRT,304.05,24.31,D
-14.18338,127.46429,324.2,1.24,1.1,2022-05-23,0504,A,45,6.1NRT,308.72,10.56,D
-13.1234,134.63956,319.69,1.53,1.22,2022-05-23,0504,A,56,6.1NRT,300.37,12.01,D
-13.13005,134.59766,323.64,1.52,1.22,2022-05-23,0504,A,71,6.1NRT,301.84,19.73,D
-13.56458,131.70493,323.37,1.05,1.02,2022-05-23,0504,A,57,6.1NRT,302.81,11.85,D
-13.58594,131.56091,318.04,1.04,1.02,2022-05-23,0504,A,42,6.1NRT,303.56,7.3,D
-13.58735,131.55142,317.87,1.04,1.02,2022-05-23,0504,A,45,6.1NRT,304.24,6.88,D
-13.07649,134.79158,326.13,1.57,1.24,2022-05-23,0504,A,77,6.1NRT,298.16,25.44,D
-13.55685,131.69376,327.29,1.05,1.02,2022-05-23,0504,A,55,6.1NRT,305.59,16.38,D
-13.5583,131.68407,333.61,1.05,1.02,2022-05-23,0504,A,75,6.1NRT,303.81,25.37,D
-13.57682,131.55943,321.4,1.04,1.02,2022-05-23,0504,A,63,6.1NRT,302.59,11.08,D
-13.57822,131.54999,327.12,1.04,1.02,2022-05-23,0504,A,76,6.1NRT,302.65,17.32,D
-14.15668,127.43719,322.46,1.24,1.11,2022-05-23,0504,A,41,6.1NRT,307.46,9.89,D
-13.06546,134.78963,333.33,1.57,1.24,2022-05-23,0504,A,84,6.1NRT,297.76,44.73,D
-13.08612,134.662,320.96,1.54,1.22,2022-05-23,0504,A,31,6.1NRT,303.59,13.39,D
-13.54912,131.68265,325.04,1.05,1.02,2022-05-23,0504,A,32,6.1NRT,304.67,13.57,D
-13.34705,132.82016,318.81,1.17,1.08,2022-05-23,0504,A,51,6.1NRT,303.81,8.58,D
-14.23424,126.51881,334.98,1.42,1.18,2022-05-23,0504,A,74,6.1NRT,306.72,37.9,D
-14.2359,126.50569,327.01,1.42,1.18,2022-05-23,0504,A,34,6.1NRT,305.46,21.98,D
-14.22205,126.53018,325.47,1.41,1.18,2022-05-23,0504,A,50,6.1NRT,308.18,17.32,D
-13.04532,134.56892,319.58,1.52,1.22,2022-05-23,0504,A,52,6.1NRT,299.87,15.15,D
-13.04762,134.55502,328.56,1.51,1.21,2022-05-23,0504,A,79,6.1NRT,301.58,32.83,D
-13.26357,133.22372,326.31,1.24,1.11,2022-05-23,0504,A,72,6.1NRT,304.34,17.66,D
-13.26256,133.22972,317.13,1.24,1.11,2022-05-23,0504,A,27,6.1NRT,303.21,6.44,D
-13.2643,133.21835,323.44,1.24,1.11,2022-05-23,0504,A,70,6.1NRT,304.71,14.86,D
-14.21954,126.51138,326.47,1.42,1.18,2022-05-23,0504,A,16,6.1NRT,308.63,18.24,D
-13.0443,134.56325,325.54,1.52,1.22,2022-05-23,0504,A,76,6.1NRT,300.47,27.55,D
-13.04651,134.54933,320.89,1.51,1.21,2022-05-23,0504,A,67,6.1NRT,301.44,18.49,D
-13.25267,133.22804,319.44,1.24,1.11,2022-05-23,0504,A,31,6.1NRT,303.5,8.88,D
-13.25442,133.21667,325.64,1.24,1.11,2022-05-23,0504,A,73,6.1NRT,303.76,17.79,D
-13.40903,132.19797,335.43,1.1,1.05,2022-05-23,0504,A,84,6.1NRT,304.95,29.51,D
-13.02062,134.50224,316.29,1.5,1.21,2022-05-23,0504,A,55,6.1NRT,301,10.01,D
-13.25758,133.00009,322.46,1.2,1.09,2022-05-23,0504,A,67,6.1NRT,305.05,11.57,D
-12.96077,134.66393,323.84,1.55,1.23,2022-05-23,0504,A,37,6.1NRT,299.92,22.18,D
-13.26224,132.71404,320.1,1.16,1.07,2022-05-23,0504,A,53,6.1NRT,305.32,8.26,D
-14.12608,126.48461,322.36,1.42,1.18,2022-05-23,0504,A,36,6.1NRT,306.36,12.24,D
-14.17228,126.17091,320.58,1.49,1.21,2022-05-23,0504,A,0,6.1NRT,307.57,12.16,D
-12.9349,134.66716,322.32,1.55,1.23,2022-05-23,0504,A,47,6.1NRT,299.99,20.4,D
-13.27169,132.42986,323.14,1.13,1.06,2022-05-23,0504,A,68,6.1NRT,303.88,12.83,D
-13.28257,132.35791,323.97,1.12,1.05,2022-05-23,0504,A,35,6.1NRT,305.03,10.8,D
-12.90838,134.69183,325.52,1.56,1.23,2022-05-23,0504,A,49,6.1NRT,302.92,24.65,D
-13.20273,132.81807,320.75,1.18,1.08,2022-05-23,0504,A,61,6.1NRT,304.49,9.97,D
-13.27002,132.37688,331,1.12,1.06,2022-05-23,0504,A,80,6.1NRT,304,20.37,D
-13.27157,132.36664,322.59,1.12,1.05,2022-05-23,0504,A,46,6.1NRT,302.72,8.46,D
-12.91106,134.60532,319,1.54,1.22,2022-05-23,0504,A,45,6.1NRT,300.76,14.43,D
-13.19306,132.81653,331.79,1.18,1.08,2022-05-23,0504,A,80,6.1NRT,304.24,25.29,D
-13.19471,132.80577,329.52,1.18,1.08,2022-05-23,0504,A,78,6.1NRT,307.16,21.41,D
-13.18338,132.81499,337.16,1.18,1.08,2022-05-23,0504,A,86,6.1NRT,304.44,34.99,D
-13.18504,132.80421,339.63,1.18,1.08,2022-05-23,0504,A,88,6.1NRT,305.98,39.56,D
-13.24005,132.31973,324.61,1.12,1.05,2022-05-23,0504,A,68,6.1NRT,305.68,12.41,D
-13.15271,132.82079,335.16,1.18,1.08,2022-05-23,0504,A,84,6.1NRT,303.92,30.93,D
-13.15435,132.81027,352.03,1.18,1.08,2022-05-23,0504,A,96,6.1NRT,305.16,70.11,D
-13.23062,132.31821,362.28,1.12,1.05,2022-05-23,0504,A,100,6.1NRT,306.43,94.85,D
-14.05363,126.41486,341.84,1.43,1.18,2022-05-23,0504,A,86,6.1NRT,310.63,55.23,D
-14.0553,126.40153,325.97,1.43,1.18,2022-05-23,0504,A,42,6.1NRT,307.03,16.75,D
-12.91054,134.2679,321.35,1.46,1.19,2022-05-23,0504,A,69,6.1NRT,300.83,17.34,D
-13.14468,132.80869,341.34,1.18,1.08,2022-05-23,0504,A,89,6.1NRT,304.05,43.47,D
-12.91638,134.27676,315.97,1.46,1.19,2022-05-23,0504,A,41,6.1NRT,300.33,9,D
-13.14181,132.81355,322.53,1.18,1.08,2022-05-23,0504,A,65,6.1NRT,303.56,12.05,D
-13.14343,132.80283,321.98,1.18,1.08,2022-05-23,0504,A,64,6.1NRT,302.79,11.27,D
-12.9078,134.2617,316.71,1.46,1.19,2022-05-23,0504,A,35,6.1NRT,301.11,9.04,D
-13.13376,132.80125,328.98,1.18,1.08,2022-05-23,0504,A,76,6.1NRT,303.93,20.07,D
-12.81773,134.75902,319.37,1.58,1.24,2022-05-23,0504,A,51,6.1NRT,299.9,15.18,D
-12.87573,134.39508,320.08,1.49,1.2,2022-05-23,0504,A,66,6.1NRT,303.55,12.57,D
-13.18488,132.39949,322.78,1.13,1.06,2022-05-23,0504,A,54,6.1NRT,304.9,10.23,D
-13.18644,132.38919,321.29,1.12,1.06,2022-05-23,0504,A,32,6.1NRT,305.98,8.71,D
-12.91142,134.10098,318.86,1.42,1.18,2022-05-23,0504,A,62,6.1NRT,303.91,10.9,D
-13.16287,132.48058,329.94,1.14,1.06,2022-05-23,0504,A,77,6.1NRT,305.96,20.79,D
-13.16599,132.46001,326.91,1.13,1.06,2022-05-23,0504,A,28,6.1NRT,306.26,14.33,D
-13.16913,132.43935,322.59,1.13,1.06,2022-05-23,0504,A,39,6.1NRT,305.79,9.54,D
-13.1707,132.42902,334.62,1.13,1.06,2022-05-23,0504,A,83,6.1NRT,305.61,27.41,D
-12.91928,133.98346,319.65,1.39,1.17,2022-05-23,0504,A,55,6.1NRT,302.63,10.6,D
-13.10308,132.8073,328.07,1.18,1.08,2022-05-23,0504,A,64,6.1NRT,305.26,18.39,D
-13.10474,132.79652,324.16,1.18,1.08,2022-05-23,0504,A,38,6.1NRT,304.5,12.47,D
-13.15492,132.46883,369.84,1.13,1.06,2022-05-23,0504,A,100,6.1NRT,308.49,122.62,D
-13.43235,130.60307,323.01,1,1,2022-05-23,0504,A,53,6.1NRT,304.17,9.41,D
-12.90884,133.98163,322.93,1.39,1.17,2022-05-23,0504,A,71,6.1NRT,302.91,15.97,D
-13.0934,132.80574,336.87,1.18,1.08,2022-05-23,0504,A,85,6.1NRT,304.39,33,D
-13.14542,132.46727,344.25,1.13,1.06,2022-05-23,0504,A,91,6.1NRT,305.01,45.36,D
-13.1596,132.3744,324.41,1.12,1.06,2022-05-23,0504,A,28,6.1NRT,304.17,11.62,D
-13.16117,132.36411,326.29,1.12,1.06,2022-05-23,0504,A,65,6.1NRT,305.28,14.21,D
-13.09535,132.72899,335.47,1.17,1.08,2022-05-23,0504,A,84,6.1NRT,304.26,30.11,D
-13.097,132.71832,324.45,1.17,1.08,2022-05-23,0504,A,41,6.1NRT,304.84,12.22,D
-13.13591,132.46574,323.54,1.13,1.06,2022-05-23,0504,A,46,6.1NRT,304.47,11.38,D
-13.1533,132.35225,325.14,1.12,1.06,2022-05-23,0504,A,40,6.1NRT,305.38,11.89,D
-12.83744,134.22308,326.92,1.45,1.19,2022-05-23,0504,A,77,6.1NRT,301.59,23.4,D
-13.06098,132.82257,327.44,1.18,1.08,2022-05-23,0504,A,43,6.1NRT,305.86,16.37,D
-13.13124,132.30692,320.27,1.12,1.05,2022-05-23,0504,A,51,6.1NRT,305.93,7.41,D
-12.83101,134.22887,323.47,1.45,1.19,2022-05-23,0504,A,72,6.1NRT,302.28,16.83,D
-12.8331,134.21548,318.65,1.45,1.19,2022-05-23,0504,A,40,6.1NRT,301.66,8.15,D
-13.04419,132.77994,327.82,1.18,1.08,2022-05-23,0504,A,69,6.1NRT,305.18,18.04,D
-13.06367,132.65169,319.47,1.16,1.07,2022-05-23,0504,A,22,6.1NRT,304.6,8.09,D
-13.32273,130.90933,323.32,1.01,1.01,2022-05-23,0504,A,48,6.1NRT,303.58,10.24,D
-13.02626,132.83243,329.73,1.19,1.08,2022-05-23,0504,A,55,6.1NRT,304.84,20.31,D
-13.02956,132.81079,334.21,1.18,1.08,2022-05-23,0504,A,67,6.1NRT,305.42,26.79,D
-13.03122,132.79997,335.25,1.18,1.08,2022-05-23,0504,A,82,6.1NRT,305.4,29.54,D
-13.04758,132.69267,324.96,1.17,1.08,2022-05-23,0504,A,38,6.1NRT,304.08,13.88,D
-13.31372,130.90793,322.67,1.01,1.01,2022-05-23,0504,A,19,6.1NRT,302.63,8.69,D
-13.01655,132.83086,330.5,1.19,1.08,2022-05-23,0504,A,78,6.1NRT,304.42,21.98,D
-13.01821,132.82002,324.59,1.19,1.08,2022-05-23,0504,A,19,6.1NRT,302.92,12.4,D
-13.06214,132.53262,319.31,1.15,1.07,2022-05-23,0504,A,53,6.1NRT,303.15,9.51,D
-13.19629,131.64171,325.25,1.05,1.02,2022-05-23,0504,A,65,6.1NRT,306.74,9.1,D
-13.19772,131.63206,322.64,1.05,1.02,2022-05-23,0504,A,48,6.1NRT,306.62,6.35,D
-12.70852,134.71872,318.78,1.58,1.24,2022-05-23,0504,A,64,6.1NRT,300.4,14.41,D
-13.03972,132.61522,336.61,1.16,1.07,2022-05-23,0504,A,85,6.1NRT,303.31,32.99,D
-13.0526,132.53105,325.27,1.15,1.07,2022-05-23,0504,A,71,6.1NRT,302.15,16.5,D
-13.08568,132.31393,321.59,1.12,1.05,2022-05-23,0504,A,58,6.1NRT,304.5,9.97,D
-13.29164,130.93291,323.54,1.01,1.01,2022-05-23,0504,A,56,6.1NRT,302.1,10.4,D
-13.00049,132.80603,344.42,1.18,1.08,2022-05-23,0504,A,91,6.1NRT,304.13,51.51,D
-13.00216,132.79523,344.71,1.18,1.08,2022-05-23,0504,A,91,6.1NRT,304.28,52.36,D
-13.28263,130.93152,322.96,1.01,1.01,2022-05-23,0504,A,64,6.1NRT,303.46,10.05,D
-13.28399,130.92223,321.28,1.01,1.01,2022-05-23,0504,A,34,6.1NRT,301.71,7.84,D
-12.9908,132.80446,326.24,1.18,1.08,2022-05-23,0504,A,73,6.1NRT,304.58,17.75,D
-12.99247,132.79364,330.55,1.18,1.08,2022-05-23,0504,A,79,6.1NRT,302.76,24.48,D
-13.01564,132.64391,321.63,1.16,1.07,2022-05-23,0504,A,47,6.1NRT,304.41,10.58,D
-12.98782,132.75974,325.99,1.18,1.08,2022-05-23,0504,A,72,6.1NRT,303.95,17.78,D
-12.9945,132.71675,324.71,1.17,1.08,2022-05-23,0504,A,65,6.1NRT,304.27,14.51,D
-13.00603,132.64233,323.87,1.16,1.07,2022-05-23,0504,A,68,6.1NRT,304.07,14.04,D
-13.27664,130.66078,322.11,1,1,2022-05-23,0504,A,66,6.1NRT,304.67,10,D
-13.04091,132.19666,337.92,1.11,1.05,2022-05-23,0504,A,86,6.1NRT,305.26,32.98,D
-12.67651,134.48991,321.86,1.52,1.22,2022-05-23,0504,A,68,6.1NRT,301.42,18.56,D
-12.67872,134.47601,317.27,1.52,1.22,2022-05-23,0504,A,30,6.1NRT,299.56,10.24,D
-12.95764,132.6832,328.66,1.17,1.08,2022-05-23,0504,A,76,6.1NRT,306.07,19.78,D
-13.03305,132.18497,322.98,1.11,1.05,2022-05-23,0504,A,63,6.1NRT,304.57,11.48,D
-13.0808,131.86638,322.37,1.07,1.03,2022-05-23,0504,A,49,6.1NRT,306.54,8.4,D
-13.20887,130.99985,321.87,1.02,1.01,2022-05-23,0504,A,65,6.1NRT,299.88,9.84,D
-13.21023,130.99054,317.13,1.02,1.01,2022-05-23,0504,A,32,6.1NRT,300.48,4.89,D
-13.24531,130.75003,317.27,1.01,1,2022-05-23,0504,A,43,6.1NRT,300.83,5.87,D
-12.94964,132.67097,328.34,1.17,1.08,2022-05-23,0504,A,76,6.1NRT,304.93,18.91,D
-12.95126,132.66031,327.17,1.17,1.07,2022-05-23,0504,A,74,6.1NRT,305.17,18.05,D
-13.0129,132.25467,322.45,1.11,1.05,2022-05-23,0504,A,53,6.1NRT,304.66,8.95,D
-13.01445,132.24446,322.97,1.11,1.05,2022-05-23,0504,A,37,6.1NRT,304.6,9.18,D
-13.07007,131.87473,333,1.07,1.03,2022-05-23,0504,A,82,6.1NRT,307.57,22.33,D
-12.94164,132.65877,333.09,1.17,1.07,2022-05-23,0504,A,82,6.1NRT,303.3,27.09,D
-12.53393,135.15897,313.8,1.71,1.28,2022-05-23,0504,A,35,6.1NRT,297.06,13.93,D
-12.92379,132.71063,321.43,1.17,1.08,2022-05-23,0504,A,63,6.1NRT,305.25,10.55,D
-12.9987,132.22108,344.28,1.11,1.05,2022-05-23,0504,A,91,6.1NRT,306.05,45.51,D
-13.00025,132.21092,364.79,1.11,1.05,2022-05-23,0504,A,100,6.1NRT,305.3,103.9,D
-12.91249,132.71979,319.44,1.17,1.08,2022-05-23,0504,A,21,6.1NRT,304.27,7.2,D
-12.92404,132.64499,320.14,1.16,1.07,2022-05-23,0504,A,16,6.1NRT,303.3,7.8,D
-12.99084,132.20943,364.61,1.11,1.05,2022-05-23,0504,A,100,6.1NRT,305.11,104.65,D
-12.90149,132.66319,325.57,1.17,1.08,2022-05-23,0504,A,42,6.1NRT,305.16,13.78,D
-12.91955,132.54686,342.84,1.15,1.07,2022-05-23,0504,A,90,6.1NRT,303.64,46.69,D
-12.8552,132.68184,325.03,1.17,1.08,2022-05-23,0504,A,72,6.1NRT,307.31,14.72,D
-12.85683,132.67116,319.8,1.17,1.08,2022-05-23,0504,A,50,6.1NRT,304.76,7.93,D
-12.82296,132.69855,334.62,1.17,1.08,2022-05-23,0504,A,84,6.1NRT,305.79,30.07,D
-12.8345,132.62383,349.62,1.16,1.07,2022-05-23,0504,A,94,6.1NRT,306.43,61.39,D
-12.83614,132.61322,323.86,1.16,1.07,2022-05-23,0504,A,59,6.1NRT,305.94,12.01,D
-12.81828,132.66489,323.09,1.17,1.08,2022-05-23,0504,A,59,6.1NRT,305.85,10.96,D
-13.1511,130.38159,320.36,1,1,2022-05-23,0504,A,45,6.1NRT,304.56,10.04,D
-12.96747,131.56366,335.65,1.05,1.02,2022-05-23,0504,A,85,6.1NRT,305.79,26.85,D
-12.96891,131.55405,322.9,1.05,1.02,2022-05-23,0504,A,48,6.1NRT,304.5,8.55,D
-13.04506,131.0439,318.65,1.02,1.01,2022-05-23,0504,A,39,6.1NRT,304.12,5.06,D
-13.14081,130.38939,320.32,1,1,2022-05-23,0504,A,56,6.1NRT,301.33,9.21,D
-13.14213,130.38023,327.91,1,1,2022-05-23,0504,A,77,6.1NRT,302.59,17.71,D
-12.96013,131.5665,319.49,1.05,1.02,2022-05-23,0504,A,35,6.1NRT,303.85,6.76,D
-12.96154,131.55688,328.09,1.05,1.02,2022-05-23,0504,A,77,6.1NRT,304.76,17.1,D
-12.96296,131.54729,320.52,1.05,1.02,2022-05-23,0504,A,36,6.1NRT,303.97,7.6,D
-12.90264,131.20096,318.89,1.03,1.01,2022-05-23,0504,A,61,6.1NRT,304.39,7.24,D
-12.90403,131.19153,335.29,1.03,1.01,2022-05-23,0504,A,85,6.1NRT,305.59,27.32,D
-12.90541,131.18214,336.31,1.03,1.01,2022-05-23,0504,A,86,6.1NRT,304.33,28.19,D
-12.90679,131.17274,331.35,1.03,1.01,2022-05-23,0504,A,81,6.1NRT,303.09,21.93,D
-12.90818,131.16331,319.68,1.03,1.01,2022-05-23,0504,A,63,6.1NRT,301.78,8.51,D
-12.93559,130.97649,322.94,1.02,1.01,2022-05-23,0504,A,70,6.1NRT,305.83,10.52,D
-12.93695,130.96718,327.17,1.02,1.01,2022-05-23,0504,A,77,6.1NRT,308.55,15.1,D
-12.92655,130.97508,328,1.02,1.01,2022-05-23,0504,A,53,6.1NRT,304.27,14.14,D
-12.92792,130.96579,326.98,1.02,1.01,2022-05-23,0504,A,45,6.1NRT,306.92,12.53,D
-12.91888,130.96439,362.26,1.02,1.01,2022-05-23,0504,A,100,6.1NRT,306.31,80.21,D
-12.92025,130.95509,332.9,1.02,1.01,2022-05-23,0504,A,62,6.1NRT,306.66,19.14,D
-12.71254,132.28151,323.55,1.12,1.06,2022-05-23,0504,A,39,6.1NRT,305.44,11.21,D
-12.71411,132.27126,333.37,1.12,1.06,2022-05-23,0504,A,83,6.1NRT,306.51,25.52,D
-12.70465,132.26974,324.41,1.12,1.06,2022-05-23,0504,A,58,6.1NRT,303.86,13.02,D
-12.90082,130.96159,324.78,1.02,1.01,2022-05-23,0504,A,59,6.1NRT,304.84,10.26,D
-12.60341,132.86162,324.2,1.21,1.09,2022-05-23,0504,A,72,6.1NRT,305.99,14.75,D
-12.34714,134.33044,333.89,1.5,1.21,2022-05-23,0504,A,84,6.1NRT,299.73,44.22,D
-12.47629,133.53549,324.79,1.32,1.14,2022-05-23,0504,A,31,6.1NRT,303.87,16.08,D
-12.89285,130.82761,365.31,1.01,1.01,2022-05-23,0504,A,100,6.1NRT,310.44,90.05,D
-12.8942,130.81837,360.91,1.01,1.01,2022-05-23,0504,A,100,6.1NRT,306.73,77.24,D
-12.8637,130.96921,321.64,1.02,1.01,2022-05-23,0504,A,55,6.1NRT,305.97,9.52,D
-12.34349,134.33826,325.22,1.5,1.21,2022-05-23,0504,A,74,6.1NRT,299.25,26.51,D
-12.34564,134.3246,322.86,1.5,1.21,2022-05-23,0504,A,71,6.1NRT,298.24,21.74,D
-12.69247,132.06456,318.11,1.1,1.05,2022-05-23,0504,A,56,6.1NRT,303.65,7.08,D
-12.82455,131.17343,341.08,1.03,1.01,2022-05-23,0504,A,89,6.1NRT,305.02,35.71,D
-12.82593,131.16405,380.03,1.03,1.01,2022-05-23,0504,A,100,6.1NRT,309.31,147.72,D
-12.82731,131.15463,336.61,1.03,1.01,2022-05-23,0504,A,86,6.1NRT,307.45,26.98,D
-12.81547,131.17203,338.38,1.03,1.01,2022-05-23,0504,A,87,6.1NRT,305.73,30.62,D
-12.81685,131.16263,342.55,1.03,1.01,2022-05-23,0504,A,90,6.1NRT,306.26,37.5,D
-12.81823,131.15321,324.93,1.03,1.01,2022-05-23,0504,A,67,6.1NRT,307.3,10.72,D
-12.57753,132.69559,320.18,1.18,1.08,2022-05-23,0504,A,37,6.1NRT,307.37,7.76,D
-12.47433,133.29861,323.92,1.28,1.12,2022-05-23,0504,A,72,6.1NRT,307.67,11.72,D
-12.48521,133.22873,334.48,1.27,1.12,2022-05-23,0504,A,84,6.1NRT,306.66,31.98,D
-12.46425,133.29716,343.71,1.28,1.12,2022-05-23,0504,A,91,6.1NRT,308.7,52.81,D
-12.46607,133.28551,339.99,1.28,1.12,2022-05-23,0504,A,88,6.1NRT,308.24,42.86,D
-12.47695,133.21593,325.1,1.27,1.12,2022-05-23,0504,A,52,6.1NRT,304.53,15.49,D
-12.53972,132.81194,321.79,1.2,1.09,2022-05-23,0504,A,68,6.1NRT,306.08,11.08,D
-12.26015,134.50951,315.45,1.55,1.23,2022-05-23,0504,A,46,6.1NRT,298.18,11.18,D
-12.52997,132.81033,328.32,1.2,1.09,2022-05-23,0504,A,78,6.1NRT,305.34,19.56,D
-12.79163,131.08199,332.09,1.02,1.01,2022-05-23,0504,A,82,6.1NRT,306.61,21.87,D
-12.79301,131.07265,333.23,1.02,1.01,2022-05-23,0504,A,83,6.1NRT,308.73,23.55,D
-12.53608,132.2305,319.11,1.12,1.06,2022-05-23,0504,A,38,6.1NRT,303.75,8.53,D
-12.39733,132.8723,323.74,1.21,1.1,2022-05-23,0504,A,62,6.1NRT,306.06,16.35,D
-12.46662,132.21364,317.9,1.12,1.06,2022-05-23,0504,A,43,6.1NRT,304.67,8.04,D
-12.27555,133.19431,320.32,1.27,1.12,2022-05-23,0504,A,66,6.1NRT,305.92,10.47,D
-12.27735,133.18282,324.92,1.27,1.12,2022-05-23,0504,A,74,6.1NRT,304.61,17.3,D
-12.65211,130.71593,322.29,1.01,1,2022-05-23,0504,A,71,6.1NRT,305.4,9.93,D
-12.12678,133.95401,318.79,1.43,1.18,2022-05-23,0504,A,54,6.1NRT,300.6,11.82,D
-12.13136,133.7191,342.1,1.38,1.16,2022-05-23,0504,A,90,6.1NRT,301.7,59.87,D
-12.1333,133.70677,327.55,1.37,1.16,2022-05-23,0504,A,78,6.1NRT,300.38,25.87,D
-12.58677,130.71809,318.18,1.01,1,2022-05-23,0504,A,55,6.1NRT,303.26,7.25,D
-12.58812,130.70886,366.62,1.01,1,2022-05-23,0504,A,100,6.1NRT,306.97,97.2,D
-12.58947,130.69963,325.39,1.01,1,2022-05-23,0504,A,73,6.1NRT,302.75,12.47,D
-12.57912,130.70746,357.07,1.01,1,2022-05-23,0504,A,98,6.1NRT,307.25,68.83,D
-12.58047,130.69824,331.94,1.01,1,2022-05-23,0504,A,83,6.1NRT,303.96,20.06,D
-12.57012,130.70607,339.87,1.01,1,2022-05-23,0504,A,89,6.1NRT,305.96,32.01,D
-12.57146,130.69685,328.52,1.01,1,2022-05-23,0504,A,76,6.1NRT,305.67,15.3,D
-12.55928,130.59146,320.75,1.01,1,2022-05-23,0504,A,33,6.1NRT,305.73,6.92,D
-12.56196,130.5731,328.64,1.01,1,2022-05-23,0504,A,0,6.1NRT,304.39,15.45,D
-12.31103,131.89725,328.52,1.09,1.04,2022-05-23,0504,A,79,6.1NRT,305.36,20.9,D
-11.92204,134.11737,320.2,1.47,1.2,2022-05-23,0504,A,50,6.1NRT,298.43,19.23,D
-12.45048,130.71031,336.65,1.01,1.01,2022-05-23,0504,A,75,6.1NRT,306.75,27.7,D
-11.92703,134.12512,314.63,1.48,1.2,2022-05-23,0504,A,32,6.1NRT,299.19,10.22,D
-11.92912,134.11163,317.92,1.47,1.2,2022-05-23,0504,A,57,6.1NRT,298.64,15.46,D
-12.44189,130.70227,320.22,1.01,1.01,2022-05-23,0504,A,57,6.1NRT,304.76,9.22,D
-12.43288,130.70088,328.35,1.01,1.01,2022-05-23,0504,A,75,6.1NRT,304.46,18.29,D
-11.90956,134.02647,327.66,1.46,1.19,2022-05-23,0504,A,72,6.1NRT,298.82,29.53,D
-11.91825,133.63286,314.84,1.37,1.16,2022-05-23,0504,A,32,6.1NRT,293.39,9.2,D
-11.91111,133.6389,313.84,1.37,1.16,2022-05-23,0504,A,20,6.1NRT,292.13,7.92,D
-11.80152,133.72406,316.1,1.39,1.17,2022-05-23,0504,A,50,6.1NRT,297.12,11.12,D
-11.80609,133.71799,314.28,1.39,1.17,2022-05-23,0504,A,23,6.1NRT,298.19,8.78,D
-11.67949,132.87762,328.42,1.24,1.11,2022-05-23,0504,A,81,6.1NRT,303.3,22.45,D
-11.65235,132.85612,319.64,1.24,1.11,2022-05-23,0504,A,71,6.1NRT,303.36,9,D
-11.65406,132.84491,321.51,1.24,1.11,2022-05-23,0504,A,74,6.1NRT,303.18,11.47,D
-11.64418,132.84325,321.46,1.24,1.11,2022-05-23,0504,A,68,6.1NRT,304.36,11.22,D
-11.60831,130.92325,315.12,1.03,1.01,2022-05-23,0504,A,57,6.1NRT,302.11,5.6,D
-11.60061,130.91251,314.57,1.03,1.01,2022-05-23,0504,A,55,6.1NRT,302.33,4.9,D
